h=1; v /net1; envlp re(V) X,h=1; v /net1; envlp re(V) Y
0.0002325,-0.09422850444594533
0.0002325125,-0.1824179095720797
0.000232525,-0.06673434129745116
0.0002325375,0.2186199329092185
0.00023255,0.5802532348452815
0.0002325625,0.896314886555766
0.000232575,1.058427213483702
0.0002325875,1.010004140850373
0.0002326,0.766623443051842
0.0002326125,0.410204659330326
0.000232625,0.05845084044199065
0.0002326375,-0.1793042645741313
0.00023265,-0.242965681179398
0.0002326625,-0.1431687656821788
0.000232675,0.0453689387202168
0.0002326875,0.216217615122429
0.0002327,0.2763446891562607
0.0002327125,0.1854608804086222
0.000232725,-0.02687319796523103
0.0002327375,-0.2738650413916863
0.00023275,-0.4489300043380915
0.0002327625,-0.4724137167151292
0.000232775,-0.3277571234584966
0.0002327875,-0.07132207716456446
0.0002328,0.1889887628891083
0.0002328125,0.337908581240889
0.000232825,0.3013833492643267
0.0002328375,0.07884163962094812
0.00023285,-0.2549971300156904
0.0002328625,-0.580131009596016
0.000232875,-0.780799655042657
0.0002328875,-0.7936038487482829
0.0002329,-0.6335600255206365
0.0002329125,-0.3866416164882489
0.000232925,-0.1717041876816148
0.0002329375,-0.08803466441918184
0.00023295,-0.1712793715005089
0.0002329625,-0.3772198509345158
0.000232975,-0.6010198043355198
0.0002329875,-0.7241582182862786
0.000233,-0.6689420884339298
0.0002330125,-0.4366911851596149
0.000233025,-0.1122339877115954
0.0002330375,0.1683941138712659
0.00023305,0.274242917382569
0.0002330625,0.136211825463033
0.000233075,-0.2200082153543113
0.0002330875,-0.679451831061864
0.0002331,-1.08040109134234
0.0002331125,-1.276765370333611
0.000233125,-1.194615887251062
0.0002331375,-0.8594817442704542
0.00023315,-0.3832767348007181
0.0002331625,0.08325895910367613
0.000233175,0.4122191028924819
0.0002331875,0.5481384443588152
0.0002332,0.5248151555506871
0.0002332125,0.4428905436378098
0.000233225,0.4186915004288247
0.0002332375,0.5271816221592605
0.00023325,0.7642750195657447
0.0002332625,1.045230578625366
0.000233275,1.240081001632338
0.0002332875,1.230891009058237
0.0002333,0.966066339650327
0.0002333125,0.4880673720042903
0.000233325,-0.07779874118235221
0.0002333375,-0.5692335024387219
0.00023335,-0.8484527349130301
0.0002333625,-0.8538012948374814
0.000233375,-0.6203081592536015
0.0002333875,-0.261323014138429
0.0002334,0.08017381977790873
0.0002334125,0.2894784154005774
0.000233425,0.3228790722189867
0.0002334375,0.2179377321579003
0.00023345,0.06844537383483916
0.0002334625,-0.02361455044213014
0.000233475,0.002767601293508297
0.0002334875,0.1390398943181017
0.0002335,0.3112315361219286
0.0002335125,0.4143630025081187
0.000233525,0.3614325162300466
0.0002335375,0.1251570524462712
0.00023355,-0.2458768505960363
0.0002335625,-0.6436243783492253
0.000233575,-0.9423590662263731
0.0002335875,-1.047849074800129
0.0002336,-0.9331711750073884
0.0002336125,-0.6465789117624969
0.000233625,-0.2890810804010104
0.0002336375,0.02776856205610065
0.00023365,0.2254714544172858
0.0002336625,0.2854502313955936
0.000233675,0.2490700204509226
0.0002336875,0.192672128430397
0.0002337,0.1900364490637265
0.0002337125,0.279309570046637
0.000233725,0.4483840122645153
0.0002337375,0.6437136667203638
0.00023375,0.796883853283226
0.0002337625,0.8557548314062711
0.000233775,0.8058625506543197
0.0002337875,0.6731744116842494
0.0002338,0.5084619438416343
0.0002338125,0.3620679602861115
0.000233825,0.2617867002912505
0.0002338375,0.2042853342895203
0.00023385,0.1632925385500223
0.0002338625,0.1092688953105921
0.000233875,0.02960441151919575
0.0002338875,-0.06171328215448891
0.0002339,-0.1305279329542399
0.0002339125,-0.1422116686854386
0.000233925,-0.08460806592400343
0.0002339375,0.01819628267266627
0.00023395,0.1099349394656845
0.0002339625,0.1243904090679889
0.000233975,0.01702806677881213
0.0002339875,-0.2082497424006113
0.000234,-0.4906502169067065
0.0002340125,-0.7285450386134396
0.000234025,-0.8156522871350903
0.0002340375,-0.6836343964998819
0.00023405,-0.3335782548800685
0.0002340625,0.1575557124672718
0.000234075,0.6596579452115967
0.0002340875,1.033611891123196
0.0002341,1.180106328091159
0.0002341125,1.074149378087348
0.000234125,0.7718758845512745
0.0002341375,0.3872895413394531
0.00023415,0.04851221511262077
0.0002341625,-0.1490178806677482
0.000234175,-0.1743198072848944
0.0002341875,-0.06620801866950254
0.0002342,0.08821117581758531
0.0002342125,0.1916557573368035
0.000234225,0.1752624317636444
0.0002342375,0.02254047057431087
0.00023425,-0.2293250568477613
0.0002342625,-0.5089851154178017
0.000234275,-0.7411583047708613
0.0002342875,-0.8741859203590274
0.0002343,-0.8941832251237045
0.0002343125,-0.8220425578627899
0.000234325,-0.6974063630476673
0.0002343375,-0.5588952157438768
0.00023435,-0.4302489293320408
0.0002343625,-0.3178629379747506
0.000234375,-0.2188189905344119
0.0002343875,-0.1331537887107685
0.0002344,-0.07234236601318489
0.0002344125,-0.05849148296911288
0.000234425,-0.1141081413143574
0.0002344375,-0.2477219529448219
0.00023445,-0.4433152373933154
0.0002344625,-0.6600573343447369
0.000234475,-0.8439205371855847
0.0002344875,-0.9467820500989247
0.0002345,-0.9445632747923484
0.0002345125,-0.845912838488751
0.000234525,-0.6870696252076449
0.0002345375,-0.5149713207432817
0.00023455,-0.3663491220426562
0.0002345625,-0.2526865523523332
0.000234575,-0.1583558675804141
0.0002345875,-0.05304221469786399
0.0002346,0.08742697871634764
0.0002346125,0.262177798464773
0.000234625,0.4382945906728645
0.0002346375,0.5605144931358764
0.00023465,0.5745677252590208
0.0002346625,0.4542391925169174
0.000234675,0.2195735709148001
0.0002346875,-0.06331636865202568
0.0002347,-0.3027469099659476
0.0002347125,-0.415195022392266
0.000234725,-0.3588532193946398
0.0002347375,-0.1528422855681172
0.00023475,0.1267022671321082
0.0002347625,0.3730933539157466
0.000234775,0.4881487658405048
0.0002347875,0.4185296970226967
0.0002348,0.1750632257048542
0.0002348125,-0.1722726686941511
0.000234825,-0.5210714973311004
0.0002348375,-0.773636611030053
0.00023485,-0.8695385794152992
0.0002348625,-0.8013056550852046
0.000234875,-0.6087234497593678
0.0002348875,-0.356482742099028
0.0002349,-0.1065541043728925
0.0002349125,0.1021575695226229
0.000234925,0.2589164587507244
0.0002349375,0.3710698056872653
0.00023495,0.4463867269172395
0.0002349625,0.4789362562532632
0.000234975,0.4473991688136945
0.0002349875,0.3278430573536404
0.000235,0.1148091332359757
0.0002350125,-0.1608889525579177
0.000235025,-0.4290995826102047
0.0002350375,-0.5973922557007069
0.00023505,-0.5841920886446726
0.0002350625,-0.3553816474552106
0.000235075,0.05179140904204965
0.0002350875,0.5301338770377407
0.0002351,0.9322937270570771
0.0002351125,1.120102117454077
0.000235125,1.015581277584093
0.0002351375,0.6335265880084536
0.00023515,0.08158881194843992
0.0002351625,-0.4740757230057605
0.000235175,-0.8660106272872335
0.0002351875,-0.9845547631366554
0.0002352,-0.816524778131465
0.0002352125,-0.4486171525829896
0.000235225,-0.03403398818770827
0.0002352375,0.2651086892520794
0.00023525,0.337835961116953
0.0002352625,0.1643288352534641
0.000235275,-0.1787017155144515
0.0002352875,-0.548535048948553
0.0002353,-0.790596001425237
0.0002353125,-0.7955099429638253
0.000235325,-0.5379634319482297
0.0002353375,-0.08385473062136772
0.00023535,0.4354928197931804
0.0002353625,0.8711568056059497
0.000235375,1.108164914346664
0.0002353875,1.102216830389161
0.0002354,0.8895779440074124
0.0002354125,0.5685623033278958
0.000235425,0.2611890795499606
0.0002354375,0.06984777204468785
0.00023545,0.04426414893334193
0.0002354625,0.1691416284762792
0.000235475,0.3748638491295521
0.0002354875,0.5656950945665944
0.0002355,0.654696413299118
0.0002355125,0.5934635881778823
0.000235525,0.3875852456636994
0.0002355375,0.09398218683558379
0.00023555,-0.1979267084783929
0.0002355625,-0.3947174674131391
0.000235575,-0.4283003368492345
0.0002355875,-0.2775313693127124
0.0002356,0.02406462940301217
0.0002356125,0.3967628218919491
0.000235625,0.7371946659147609
0.0002356375,0.9488925001650568
0.00023565,0.9721024768201224
0.0002356625,0.8037314788561828
0.000235675,0.5005331297130533
0.0002356875,0.1632952821240785
0.0002357,-0.09422850444594533
0.0002357125,-0.1824179095720797
0.000235725,-0.06673434129745116
0.0002357375,0.2186199329092185
0.00023575,0.5802532348452815
0.0002357625,0.896314886555766
0.000235775,1.058427213483702
0.0002357875,1.010004140850373
0.0002358,0.766623443051842
0.0002358125,0.410204659330326
0.000235825,0.05845084044199065
0.0002358375,-0.1793042645741313
0.00023585,-0.242965681179398
0.0002358625,-0.1431687656821788
0.000235875,0.0453689387202168
0.0002358875,0.216217615122429
0.0002359,0.2763446891562607
0.0002359125,0.1854608804086222
0.000235925,-0.02687319796523102
0.0002359375,-0.2738650413916863
0.00023595,-0.4318436234381287
0.0002359625,-0.4110330178134262
0.000235975,-0.2021940019742533
0.0002359875,0.0796588942907135
0.000236,0.218721742918531
0.0002360125,0.06558508592940518
0.000236025,-0.3314609689742237
0.0002360375,-0.7551222642313903
0.00023605,-0.9739647793219751
0.0002360625,-0.8933687212469792
0.000236075,-0.5720170968269833
0.0002360875,-0.1268968659034221
0.0002361,0.2872528423548237
0.0002361125,0.5406007532041023
0.000236125,0.5767750788690297
0.0002361375,0.4281254076394439
0.00023615,0.1934556200460404
0.0002361625,-0.009939154699357114
0.000236175,-0.09782126596947736
0.0002361875,-0.05175317415080283
0.0002362,0.07991178996796214
0.0002362125,0.2110605367896683
0.000236225,0.2618846574109993
0.0002362375,0.1969693747402426
0.00023625,0.04006294543824717
0.0002362625,-0.1404026572463954
0.000236275,-0.2671679144457256
0.0002362875,-0.2936518207337981
0.0002363,-0.2279151519737237
0.0002363125,-0.1293897578710673
0.000236325,-0.07963866089677235
0.0002363375,-0.1408323920478508
0.00023635,-0.3217652462058967
0.0002363625,-0.5681916349675596
0.000236375,-0.7833105544380524
0.0002363875,-0.8702625551747626
0.0002364,-0.7778698765295018
0.0002364125,-0.528488598162173
0.000236425,-0.2140521034266072
0.0002364375,0.03981251531753686
0.00023645,0.1273203395287588
0.0002364625,0.01086357823300561
0.000236475,-0.2574902975985433
0.0002364875,-0.5522010128298368
0.0002365,-0.7231268550031994
0.0002365125,-0.6577735820456034
0.000236525,-0.3311951655169441
0.0002365375,0.17784972614175
0.00023655,0.7124050884335221
0.0002365625,1.09531641149615
0.000236575,1.196968099826106
0.0002365875,0.9856516028721768
0.0002366,0.540212391028862
0.0002366125,0.01974971355964597
0.000236625,-0.3975780321232147
0.0002366375,-0.5822462030390357
0.00023665,-0.500763135705392
0.0002366625,-0.2244164101418556
0.000236675,0.1032935200904166
0.0002366875,0.3266962584995349
0.0002367,0.3410159289964989
0.0002367125,0.1334019395022906
0.000236725,-0.2137265581705446
0.0002367375,-0.5573213996478592
0.00023675,-0.7516437623422
0.0002367625,-0.7061433096124951
0.000236775,-0.4207628302304649
0.0002367875,0.01422876218731695
0.0002368,0.4525664199284714
0.0002368125,0.7461748690990927
0.000236825,0.7981113458244415
0.0002368375,0.5948373238724866
0.00023685,0.207316709617142
0.0002368625,-0.2373400963731326
0.000236875,-0.6013819997432005
0.0002368875,-0.7817004958414868
0.0002369,-0.7393509117211764
0.0002369125,-0.5050823073174295
0.000236925,-0.1620506414616185
0.0002369375,0.1854022963369231
0.00023695,0.4446532548600102
0.0002369625,0.5586943494715982
0.000236975,0.5153993805932827
0.0002369875,0.3425519729868605
0.000237,0.09351878511309086
0.0002370125,-0.1699517377278892
0.000237025,-0.3925029539428364
0.0002370375,-0.5348946886403351
0.00023705,-0.5786167586127456
0.0002370625,-0.5266309146709166
0.000237075,-0.4013494941765557
0.0002370875,-0.2400945287495418
0.0002371,-0.08772158220678283
0.0002371125,0.01345426086961756
0.000237125,0.03488746416804227
0.0002371375,-0.02890658399707763
0.00023715,-0.1566874205871332
0.0002371625,-0.3050421080560685
0.000237175,-0.4210432887973572
0.0002371875,-0.4595960047295227
0.0002372,-0.3996275240137684
0.0002372125,-0.2529858235667949
0.000237225,-0.06216470584939526
0.0002372375,0.1129649021753845
0.00023725,0.2149720685822652
0.0002372625,0.2081099994953901
0.000237275,0.08996187237124668
0.0002372875,-0.1086460135519823
0.0002373,-0.3350838706169081
0.0002373125,-0.5330581970719326
0.000237325,-0.6605123266261486
0.0002373375,-0.7009142269141372
0.00023735,-0.6646058251253167
0.0002373625,-0.581007599459277
0.000237375,-0.4858693260623834
0.0002373875,-0.4090630533446221
0.0002374,-0.3672706387573745
0.0002374125,-0.363086680793921
0.000237425,-0.3890053345628448
0.0002374375,-0.4329357087054862
0.00023745,-0.4820409204057973
0.0002374625,-0.5235369430882176
0.000237475,-0.543489460291061
0.0002374875,-0.5262282915303308
0.0002375,-0.4568374437698483
0.0002375125,-0.3272922896954906
0.000237525,-0.1441731800474001
0.0002375375,0.06606084981255995
0.00023755,0.2582966170770995
0.0002375625,0.378360463240853
0.000237575,0.3792209041884727
0.0002375875,0.2385602388007315
0.0002376,-0.02916159921898093
0.0002376125,-0.3718309210274667
0.000237625,-0.7118665339412816
0.0002376375,-0.9683463797579323
0.00023765,-1.08180628537922
0.0002376625,-1.032939579563473
0.000237675,-0.8483180966364042
0.0002376875,-0.5908944799046126
0.0002377,-0.3386316268778078
0.0002377125,-0.1589278818531952
0.000237725,-0.08787116161055843
0.0002377375,-0.1212816869797853
0.00023775,-0.219903852181403
0.0002377625,-0.3258742676988802
0.000237775,-0.3837822237232061
0.0002377875,-0.3586219368647661
0.0002378,-0.2448747064318482
0.0002378125,-0.06482057726646788
0.000237825,0.141745255577736
0.0002378375,0.3315409842652622
0.00023785,0.4702993961582012
0.0002378625,0.5401105108002624
0.000237875,0.5406484876089496
0.0002378875,0.4857201795671513
0.0002379,0.3977206545057863
0.0002379125,0.3022627587265805
0.000237925,0.2239950916546723
0.0002379375,0.1833539909428117
0.00023795,0.1934887572378075
0.0002379625,0.2570811816408706
0.000237975,0.3638313353905989
0.0002379875,0.4902021968653192
0.000238,0.6029002812156165
0.0002380125,0.666333701413119
0.000238025,0.6524206168890658
0.0002380375,0.5495632250892245
0.00023805,0.3672728110457435
0.0002380625,0.1342171551657961
0.000238075,-0.1100423402926208
0.0002380875,-0.3267160405974243
0.0002381,-0.4884055739002705
0.0002381125,-0.5846007699175627
0.000238125,-0.6202062587864862
0.0002381375,-0.6083792909524135
0.00023815,-0.5615425818707622
0.0002381625,-0.4852102083777256
0.000238175,-0.3777826961041788
0.0002381875,-0.2363588410536413
0.0002382,-0.06533699933720405
0.0002382125,0.1172363422254327
0.000238225,0.2799602027799101
0.0002382375,0.3864235342345512
0.00023825,0.4089904080321665
0.0002382625,0.3422497108856917
0.000238275,0.209656802034598
0.0002382875,0.05922057927824859
0.0002383,-0.05140580163308767
0.0002383125,-0.07531548524559283
0.000238325,0.00573481643104953
0.0002383375,0.1733440901181983
0.00023835,0.3781005644249656
0.0002383625,0.5569653874129786
0.000238375,0.6556390089720455
0.0002383875,0.6470636673828547
0.0002384,0.5389279535168791
0.0002384125,0.3678154743575071
0.000238425,0.1833487253343995
0.0002384375,0.029742824496497
0.00023845,-0.06723579949200319
0.0002384625,-0.1030362067067974
0.000238475,-0.08724902327662831
0.0002384875,-0.03201795178802844
0.0002385,0.05668637634463849
0.0002385125,0.1794300460510012
0.000238525,0.3347769823666363
0.0002385375,0.5069013594863711
0.00023855,0.6577009850555997
0.0002385625,0.7307715462597036
0.000238575,0.6693419273285
0.0002385875,0.4429217712415457
0.0002386,0.07144413135079501
0.0002386125,-0.3657090588474816
0.000238625,-0.7438840095273455
0.0002386375,-0.9294920949892648
0.00023865,-0.8273711134644927
0.0002386625,-0.4214638585826727
0.000238675,0.2085786055582598
0.0002386875,0.90444623265227
0.0002387,1.476773981893671
0.0002387125,1.767654510312179
0.000238725,1.705309097221654
0.0002387375,1.329860281057982
0.00023875,0.7794643874008543
0.0002387625,0.2411677432278754
0.000238775,-0.1152784703600158
0.0002387875,-0.1955230227045252
0.0002388,-0.008634865051963847
0.0002388125,0.3449275709485264
0.000238825,0.7192529113301643
0.0002388375,0.9831354075395774
0.00023885,1.069465180843366
0.0002388625,0.994029345789162
0.000238875,0.8373642519205369
0.0002388875,0.6993107688418257
0.0002389,0.6476100631569699
0.0002389125,0.6841747902434943
0.000238925,0.744545603339874
0.0002389375,0.7309891279244723
0.00023895,0.564274564141546
0.0002389625,0.2301978883143355
0.000238975,-0.2014994622780293
0.0002389875,-0.5965093168340077
0.000239,-0.807483134189825
0.0002390125,-0.7368213141589516
0.000239025,-0.3837522419184267
0.0002390375,0.1457867643082259
0.00023905,0.6729277581283474
0.0002390625,1.011417338332297
0.000239075,1.039150517848173
0.0002390875,0.7465443343554424
0.0002391,0.2414189704504165
0.0002391125,-0.2924296396553987
0.000239125,-0.6667985150789425
0.0002391375,-0.7621138000025541
0.00023915,-0.5725199753573452
0.0002391625,-0.2050089392741682
0.000239175,0.1666011275197021
0.0002391875,0.373616840755836
0.0002392,0.3207775914087896
0.0002392125,0.02328735492216223
0.000239225,-0.4017694657103075
0.0002392375,-0.7849995298257687
0.00023925,-0.9739647793219751
0.0002392625,-0.8933687212469792
0.000239275,-0.5720170968269833
0.0002392875,-0.1268968659034221
0.0002393,0.2872528423548237
0.0002393125,0.5406007532041023
0.000239325,0.5767750788690297
0.0002393375,0.4281254076394439
0.00023935,0.1934556200460404
0.0002393625,-0.009939154699357114
0.000239375,-0.09782126596947736
0.0002393875,-0.05175317415080285
0.0002394,0.07991178996796215
0.0002394125,0.2110605367896683
0.000239425,0.2618846574109993
0.0002394375,0.1969693747402426
0.00023945,0.04006294543824717
0.0002394625,-0.1404026572463954
0.000239475,-0.2671679144457256
0.0002394875,-0.293651820733798
0.0002395,-0.2279151519737237
0.0002395125,-0.1293897578710673
0.000239525,-0.07963866089677234
0.0002395375,-0.1408323920478508
0.00023955,-0.3217652462058967
0.0002395625,-0.5681916349675596
0.000239575,-0.7833105544380524
0.0002395875,-0.8702625551747626
0.0002396,-0.7778698765295018
0.0002396125,-0.528488598162173
0.000239625,-0.2140521034266072
0.0002396375,0.03981251531753686
0.00023965,0.1273203395287588
0.0002396625,0.01086357823300561
0.000239675,-0.2574902975985433
0.0002396875,-0.5522010128298368
0.0002397,-0.7231268550031994
0.0002397125,-0.6577735820456034
0.000239725,-0.3311951655169441
0.0002397375,0.17784972614175
0.00023975,0.7124050884335221
0.0002397625,1.09531641149615
0.000239775,1.196968099826106
0.0002397875,0.9856516028721769
0.0002398,0.540212391028862
0.0002398125,0.01974971355964596
0.000239825,-0.3975780321232146
0.0002398375,-0.5822462030390357
0.00023985,-0.500763135705392
0.0002398625,-0.2244164101418556
0.000239875,0.1032935200904166
0.0002398875,0.3266962584995349
0.0002399,0.3410159289964989
0.0002399125,0.1334019395022906
0.000239925,-0.2137265581705446
0.0002399375,-0.5573213996478592
0.00023995,-0.7230360250549682
0.0002399625,-0.5744532148367819
0.000239975,-0.2407260714469529
0.0002399875,-0.026387250284476
0.00024,-0.07902361965382503
0.0002400125,-0.2517515909172709
0.000240025,-0.2557926340108269
0.0002400375,0.04905761494908115
0.00024005,0.4971161232350426
0.0002400625,0.8537672093215907
0.000240075,1.019210453915246
0.0002400875,0.9735504804263378
0.0002401,0.7770020938594091
0.0002401125,0.5349966103805476
0.000240125,0.3470515670262673
0.0002401375,0.2626983152791391
0.00024015,0.2637782919179295
0.0002401625,0.2799892859480453
0.000240175,0.2293102279163254
0.0002401875,0.06369210897080448
0.0002402,-0.2018161933830235
0.0002402125,-0.4905798896822423
0.000240225,-0.6963919736508308
0.0002402375,-0.7316302228234589
0.00024025,-0.569429837412944
0.0002402625,-0.2600178346840726
0.000240275,0.08724818757596646
0.0002402875,0.3491270189854888
0.0002403,0.4414265026603769
0.0002403125,0.3560472956907955
0.000240325,0.1651409561267735
0.0002403375,-0.01026265082928939
0.00024035,-0.05398326447208788
0.0002403625,0.0926375671225939
0.000240375,0.4025233397255481
0.0002403875,0.7721042240431041
0.0002404,1.064669790076249
0.0002404125,1.169376467028884
0.000240425,1.05026728517297
0.0002404375,0.7636688907238606
0.00024045,0.4358882433906217
0.0002404625,0.2103698242451987
0.000240475,0.1868579926975729
0.0002404875,0.3787471769476471
0.0002405,0.7070512103445834
0.0002405125,1.033627770362082
0.000240525,1.219334740294552
0.0002405375,1.182072522459527
0.00024055,0.9298510743379639
0.0002405625,0.5550043100957683
0.000240575,0.1926217233514671
0.0002405875,-0.03825375705566842
0.0002406,-0.08485850209765143
0.0002406125,0.01934389751579988
0.000240625,0.173162838680934
0.0002406375,0.2557989171535766
0.00024065,0.1828121385514842
0.0002406625,-0.05504823993464732
0.000240675,-0.3873003348818126
0.0002406875,-0.6952621119227155
0.0002407,-0.8654075286347883
0.0002407125,-0.8406622411109982
0.000240725,-0.6467495995653262
0.0002407375,-0.3818171685316904
0.00024075,-0.1738488485877568
0.0002407625,-0.1245847328685803
0.000240775,-0.2645730313429203
0.0002407875,-0.539019839175419
0.0002408,-0.8305439457066877
0.0002408125,-1.008816147770491
0.000240825,-0.9854728759813373
0.0002408375,-0.7506797644839076
0.00024085,-0.3760470060496247
0.0002408625,0.01653489394398491
0.000240875,0.3057971605639065
0.0002408875,0.4192120178880141
0.0002409,0.3577146653148606
0.0002409125,0.1873736276669463
0.000240925,0.003331556979229478
0.0002409375,-0.1164229930603546
0.00024095,-0.1458301463985234
0.0002409625,-0.1182773017409048
0.000240975,-0.1040081208902078
0.0002409875,-0.1687026447171331
0.000241,-0.3333877557598277
0.0002410125,-0.5554170140339104
0.000241025,-0.7407058173644899
0.0002410375,-0.7830152917785725
0.00024105,-0.6133395319946255
0.0002410625,-0.2371508126861943
0.000241075,0.2581161712203499
0.0002410875,0.7303355942183095
0.0002411,1.034589317696099
0.0002411125,1.078587354942857
0.000241125,0.8585255282913292
0.0002411375,0.4602457420904729
0.00024115,0.02504222461194417
0.0002411625,-0.3057693854057872
0.000241175,-0.444669918975453
0.0002411875,-0.388283809927022
0.0002412,-0.2125787988028926
0.0002412125,-0.03613425557782158
0.000241225,0.03212575218940591
0.0002412375,-0.06156470438204437
0.00024125,-0.2956820079136191
0.0002412625,-0.5858311516504614
0.000241275,-0.8228568265883635
0.0002412875,-0.9192503227771538
0.0002413,-0.8438062299457657
0.0002413125,-0.6305596771650924
0.000241325,-0.3598526320738281
0.0002413375,-0.1215554689241537
0.00024135,0.02233678378228601
0.0002413625,0.05926490593437678
0.000241375,0.02339292239566676
0.0002413875,-0.0283500976835235
0.0002414,-0.04884040750386204
0.0002414125,-0.02583450793124399
0.000241425,0.01249609427565634
0.0002414375,0.014045861232386
0.00024145,-0.06684778710924622
0.0002414625,-0.2400028603832958
0.000241475,-0.4656802620337848
0.0002414875,-0.6642933825468352
0.0002415,-0.7466273921172685
0.0002415125,-0.6521292112275027
0.000241525,-0.3786859550182213
0.0002415375,0.009585988994037169
0.00024155,0.4009958098537323
0.0002415625,0.6747877673149114
0.000241575,0.7445851981775077
0.0002415875,0.5897383102583719
0.0002416,0.262454392970828
0.0002416125,-0.1316629508168171
0.000241625,-0.4715988046714033
0.0002416375,-0.6625263571065926
0.00024165,-0.6654842674831271
0.0002416625,-0.5051116290577601
0.000241675,-0.254483314375788
0.0002416875,-0.00481311084240518
0.0002417,0.1672898050771693
0.0002417125,0.2228439445862554
0.000241725,0.166838942613807
0.0002417375,0.03822883126728237
0.00024175,-0.1099248259048615
0.0002417625,-0.2309803063993191
0.000241775,-0.2981632977429285
0.0002417875,-0.3075136158331594
0.0002418,-0.2718451845926615
0.0002418125,-0.2105445472533366
0.000241825,-0.1405509074150018
0.0002418375,-0.0718747802750484
0.00024185,-0.007942635712419594
0.0002418625,0.05138177448252051
0.000241875,0.1069277484640585
0.0002418875,0.1592192912668834
0.0002419,0.2091299217854677
0.0002419125,0.258534724289634
0.000241925,0.3092881265982198
0.0002419375,0.3602587403256199
0.00024195,0.4040575499072913
0.0002419625,0.4262050894704195
0.000241975,0.4088797741670747
0.0002419875,0.3391151787462887
0.000242,0.2184405755589101
0.0002420125,0.06908592201561171
0.000242025,-0.06771202802377844
0.0002420375,-0.1428343546339591
0.00024205,-0.1170097989662783
0.0002420625,0.02146203949456891
0.000242075,0.2468371760154111
0.0002420875,0.4994552784942859
0.0002421,0.7030462213143741
0.0002421125,0.7902273515059403
0.000242125,0.7265258095830035
0.0002421375,0.5231050355348404
0.00024215,0.2325268368877997
0.0002421625,-0.07122582447836483
0.000242175,-0.3205247979344443
0.0002421875,-0.4782030990734739
0.0002422,-0.547904015585901
0.0002422125,-0.5664540875301314
0.000242225,-0.5819281305535999
0.0002422375,-0.6274995218110307
0.00024225,-0.7031878124807909
0.0002422625,-0.7741831549077599
0.000242275,-0.7869423503768761
0.0002422875,-0.6960056257262947
0.0002423,-0.4892224547923498
0.0002423125,-0.1993058130715447
0.000242325,0.1045595161623461
0.0002423375,0.3424059492058788
0.00024235,0.4557447161132001
0.0002423625,0.4321611511512094
0.000242375,0.3108226214332561
0.0002423875,0.1655881782535258
0.0002424,0.07234236601318468
0.0002424125,0.07452409443499129
0.000242425,0.1621939256338983
0.0002424375,0.2745580625554142
0.00024245,0.3258338607797148
0.0002424625,0.2440042959722518
0.000242475,0.00592651458356324
0.0002424875,-0.3467698517873934
0.0002425,-0.7187745798718207
0.0002425125,-0.9955918297109191
0.000242525,-1.087757679456439
0.0002425375,-0.9666597691441031
0.00024255,-0.6770371911421424
0.0002425625,-0.3207795514167021
0.000242575,-0.01849201285408934
0.0002425875,0.1355850604121509
0.0002426,0.1071707524799714
0.0002426125,-0.06902889115833322
0.000242625,-0.3075442483271256
0.0002426375,-0.5090520982161751
0.00024265,-0.6000869164505122
0.0002426625,-0.5592627692947465
0.000242675,-0.4201688026181968
0.0002426875,-0.2514099325656945
0.0002427,-0.1238598124910464
0.0002427125,-0.07998044114010534
0.000242725,-0.1181958197385169
0.0002427375,-0.1979229207560631
0.00024275,-0.2614733719114157
0.0002427625,-0.2618838615502092
0.000242775,-0.1838633144259227
0.0002427875,-0.04900242574435495
0.0002428,0.09593240192696895
0.0002428125,0.2010951342830042
0.000242825,0.2353104614286475
0.0002428375,0.1977588968801355
0.00024285,0.1153314222072727
0.0002428625,0.02844007482202866
0.000242875,-0.02675088398062019
0.0002428875,-0.03081840704137442
0.0002429,0.01694078266642597
0.0002429125,0.1062017837016004
0.000242925,0.2268194941581433
0.0002429375,0.3756785871728479
0.00024295,0.55413010610286
0.0002429625,0.7568891556097662
0.000242975,0.9591668279766784
0.0002429875,1.111373223715619
0.000243,1.148188512691109
0.0002430125,1.011930507617335
0.000243025,0.682061196993731
0.0002430375,0.1974345852943411
0.00024305,-0.3414377116131144
0.0002430625,-0.7957649064397092
0.000243075,-1.032293627747261
0.0002430875,-0.9723515577250735
0.0002431,-0.6264925228657258
0.0002431125,-0.09888380499252308
0.000243125,0.4433804455852882
0.0002431375,0.8267745056725117
0.00024315,0.9331477799239468
0.0002431625,0.7429749779692795
0.000243175,0.342546856589071
0.0002431875,-0.1085395504821371
0.0002432,-0.4374239882847135
0.0002432125,-0.5222111758492726
0.000243225,-0.3352677659543038
0.0002432375,0.0509986349145729
0.00024325,0.4971161232350426
0.0002432625,0.853767209321591
0.000243275,1.019210453915246
0.0002432875,0.9735504804263378
0.0002433,0.7770020938594092
0.0002433125,0.5349966103805476
0.000243325,0.3470515670262673
0.0002433375,0.2626983152791391
0.00024335,0.2637782919179295
0.0002433625,0.2799892859480453
0.000243375,0.2293102279163254
0.0002433875,0.06369210897080446
0.0002434,-0.2018161933830235
0.0002434125,-0.4905798896822424
0.000243425,-0.6963919736508308
0.0002434375,-0.7316302228234589
0.00024345,-0.569429837412944
0.0002434625,-0.2600178346840726
0.000243475,0.08724818757596649
0.0002434875,0.3491270189854888
0.0002435,0.4414265026603769
